18781,Mercy O'Kon,385,79
18782,Eusebio Wisoky II,119,86
18783,Kendall Stroman,232,99
18784,Rosamaria Roob,208,99
18785,Vikki Stokes,280,50
18786,Carmelo Kihn,234,34
18787,Gerald Brown,209,66
18788,Gene Rogahn II,30,94
18789,Mr. Dierdre Miller,87,89
18790,Terrence McKenzie,426,84
18791,Polly Feil PhD,114,30
18792,Su Halvorson PhD,57,83
18793,Mrs. Rosendo Marvin,218,18
18794,Ms. Neva Gottlieb,160,96
18795,Etta Casper,173,87
18796,Dr. Leif Dickinson,196,37
18797,Priscilla Wolff,291,2
18798,Genia Trantow,17,47
18799,Steve Rodriguez II,319,54
18800,Ms. Shelby Blanda,212,5
18801,Willian Tremblay PhD,62,29
18802,Gerda Brown,489,31
18803,Ignacio Zemlak,340,83
18804,Magda Wyman,10,33
18805,Shanta Goodwin,237,76
18806,Zack Kuhlman,161,86
18807,Trinh Bartell,361,58
18808,Neil Wilkinson,387,19
18809,Carey Baumbach,474,88
18810,Anika Price III,412,15
18811,Kim Watsica DVM,114,53
18812,Vernita Emmerich MD,481,76
18813,Cayla Block I,421,59
18814,Harris Gibson,12,49
18815,Larue Barton,426,1
18816,Ms. Lakeisha Hodkiewicz,275,95
18817,Shannon Yundt,132,9
18818,Winnie McClure,212,8
18819,Loreta Gleichner,192,42
18820,Shakira Bashirian III,200,52
18821,Audie Hills,176,5
18822,Ashley Russel PhD,190,50
18823,Barney Johns,304,26
18824,Tari Larkin,394,83
18825,Julee Breitenberg,330,45
18826,Miss Thaddeus Brown,302,43
18827,Olin Murphy,219,22
18828,Sydney Treutel,99,6
18829,Malena Zulauf,248,81
18830,Analisa Kutch,193,77
18831,Sibyl Gleason,292,16
18832,Merlin Waelchi,290,4
18833,Arlen Johns,219,50
18834,Jimmy Kuhn,304,43
18835,Latanya Lynch,255,77
18836,Hans Turcotte,394,95
18837,Dr. Houston Willms,386,76
18838,Rene Mueller,170,37
18839,Mr. Truman Steuber,420,39
18840,Marlena Schaden V,59,21
18841,Hermelinda Hermiston Jr.,205,70
18842,Lindsey Becker,129,77
18843,Percy King,266,63
18844,Tim Stanton,46,59
18845,Christinia Wuckert III,252,54
18846,Leandro Ritchie,89,57
18847,Kiera Daniel,134,12
18848,Jeneva Moen,47,3
18849,Eloise Muller,270,30
18850,Dr. Julee Runolfsson,338,62
18851,Mr. Shad Prosacco,348,56
18852,Eloisa Ondricka,372,56
18853,Nancy Turcotte,334,41
18854,Lucinda Batz,199,18
18855,Shirley Dooley,16,4
18856,Young Corkery,213,68
18857,Martin Hodkiewicz,149,36
18858,Tom Grimes,313,78
18859,Brenton Cummerata,250,72
18860,Miss Kalyn Metz,135,66
18861,Sergio Lakin,490,91
18862,Dillon Boyle,355,9
18863,Earle Nitzsche,320,86
18864,Palmer Jast,218,6
18865,Dr. Brandie Rippin,456,56
18866,Tona Hyatt,9,49
18867,Krystina Casper,29,87
18868,Mrs. Jami Kertzmann,489,2
18869,Lynna Roob,422,76
18870,Asha Schmeler III,136,47
18871,Cameron Heathcote,187,36
18872,Dr. Reynaldo Greenfelder,146,26
18873,Miss Olen O'Conner,45,58
18874,Alfredia Jaskolski,388,59
18875,Tristan Purdy Sr.,301,26
18876,Milo Nicolas,430,48
18877,Lowell Halvorson,22,66
18878,Francesca Koepp DVM,225,11
18879,Mr. Jimmie Hermann,167,5
18880,Jeffrey Turner,388,63
18881,Mr. Grant Stark,258,90
18882,Fidel Wintheiser MD,127,69
18883,Eric Conn,116,95
18884,Shanell Denesik,16,75
18885,Ms. Merrilee Cummerata,440,19
18886,Mrs. Drusilla Renner,132,60
18887,Eugena Lakin IV,123,21
18888,Elliott Heller,310,14
18889,Wilber Wolff,319,22
18890,Miss Sonny McDermott,17,58
18891,Sherryl Haag,110,45
18892,Tesha Kshlerin,361,89
18893,Mr. Enoch Schultz,226,22
18894,Mrs. Prince Grant,2,54
18895,Marcel Zboncak DDS,79,10
18896,Felton Cruickshank,272,73
18897,Cletus Gutkowski,193,43
18898,Mrs. Danial Kuphal,320,24
18899,Mr. Carmine Marvin,120,9
18900,Pablo Hamill,8,17
18901,Dr. Yan Abernathy,301,78
18902,Marvel Watsica,419,23
18903,Shane Sporer,449,17
18904,Mr. Milford Swaniawski,386,30
18905,Boyd Hand,58,31
18906,Stella Champlin,307,99
18907,Jewell Harvey,119,41
18908,Enola Satterfield,64,78
18909,Johanne Green,180,9
18910,Dodie Borer,470,83
18911,Miesha Olson,490,7
18912,Ms. Bennie Considine,413,50
18913,Marc Sauer,25,8
18914,Mickey Bailey,428,71
18915,Connie Marvin V,397,65
18916,Darrin Kub II,487,3
18917,Ms. Donny Gerlach,418,89
18918,Yong Marks IV,81,85
18919,Clement Murazik,88,52
18920,Horace Herzog,380,56
18921,Monroe Heaney,78,71
18922,Rosie Boyer,295,15
18923,Winfred Dare,449,16
18924,Florinda Goodwin MD,303,51
18925,Elroy Satterfield,474,49
18926,Cathie Padberg,159,41
18927,Mr. Salvatore Aufderhar,365,98
18928,Aracelis Klein,213,9
18929,Ms. Jim Quitzon,225,14
18930,Miss Ward Jerde,441,94
18931,Refugio Erdman Sr.,9,87
18932,Isaias Armstrong III,20,44
18933,Beverlee Borer,108,76
18934,Melony Brakus,471,46
18935,Margurite Cole,299,54
18936,Mr. Jack Sanford,440,20
18937,Mrs. Clemencia Hane,158,90
18938,Kasey O'Reilly Jr.,140,66
18939,Ms. Roxy Schaefer,168,78
18940,Noel Reynolds V,389,22
18941,Alejandra Armstrong,270,93
18942,Shanda Kunde,179,92
18943,Marlys Hessel,225,82
18944,Mr. Malik Terry,346,49
18945,Guillermo Bernhard,324,97
18946,Ignacio Cruickshank,380,96
18947,Maye Mante,334,12
18948,Roseann Hodkiewicz,120,50
18949,Benny Zboncak DVM,489,9
18950,Marge Satterfield,328,20
18951,Marchelle Lueilwitz,72,37
18952,Ed Steuber,251,75
18953,Melodie Greenholt II,345,4
18954,Mattie Johnson,44,93
18955,Deloise O'Keefe,445,10
18956,Patti Green II,131,20
18957,Alicia Howe,378,0
18958,Angel Homenick IV,477,84
18959,Shanell Ward,242,69
18960,Marica Veum,463,56
18961,Mr. Norman Russel,53,37
18962,Basil Ruecker,94,61
18963,Kimbery Feeney,55,32
18964,Darin Stracke,217,51
18965,Ms. Sam Kuphal,85,32
18966,Margarito Toy Sr.,425,46
18967,Rashad Murazik,166,76
18968,Annamarie Keebler,450,13
18969,Belia Hilll,304,22
18970,Jonas Dare IV,445,80
18971,Thurman Zemlak,450,15
18972,Mr. Catalina Watsica,363,66
18973,Miss Haywood Heidenreich,278,76
18974,Miss Jinny Spinka,130,66
18975,Santiago Turner Jr.,407,78
18976,Jamel Walsh,470,76
18977,Deon Cartwright,28,92
18978,Renea Hartmann MD,431,6
18979,Anthony Gaylord III,66,41
18980,Cedric Kassulke,290,43
18981,Serena Dare,288,89
18982,Miss Arlean Graham,81,82
18983,Merri Aufderhar II,90,28
18984,Jeffery Zulauf,322,99
18985,Ariel Osinski,308,85
18986,Miss Ima Kohler,340,68
18987,Quinn Jones Sr.,277,47
18988,Amiee Romaguera,158,1
18989,Joelle Runte,321,83
18990,Damaris Hoppe,431,27
18991,Romeo Legros,102,24
18992,Ricardo Schaefer,219,88
18993,Darryl Friesen V,379,49
18994,Ciera Beer,321,10
18995,Warner Macejkovic,173,41
18996,Errol Tremblay,413,31
18997,Migdalia Collier,66,5
18998,Dr. Annamae Fisher,427,91
18999,Loan Daniel,214,42
19000,Josiah Balistreri,172,84
19001,Hipolito Block DVM,244,80
19002,Zachery Howe II,434,61
19003,Jess Mertz,22,20
19004,Tommie Williamson,60,83
19005,Raul Jacobs,342,76
19006,Alysa Schowalter,453,30
19007,Lona Predovic,374,56
19008,Murray Beier,11,6
19009,Kiesha Jakubowski,29,94
19010,Darren Keeling,352,32
19011,Johnny Gutkowski,290,83
19012,Richard O'Kon,276,54
19013,Daryl Christiansen,450,36
19014,Ahmad Wuckert,259,34
19015,Forrest Rutherford,11,30
19016,Ms. Jessie Jones,137,3
19017,Allena Bernhard,325,73
19018,Zackary Nicolas,274,80
19019,Mackenzie Wiza MD,218,75
19020,Calandra Steuber,38,16
19021,Ariana Conroy MD,311,51
19022,Michale Towne,3,41
19023,Miss Bryan Howe,290,18
19024,Harley O'Conner,129,37
19025,Hyun Erdman,43,42
19026,Ms. Dorian Buckridge,188,14
19027,Rickey Kovacek,32,39
19028,Lazaro Feeney,323,46
19029,Jospeh Block,497,26
19030,Cletus VonRueden DDS,283,95
19031,Trinidad Sanford,438,80
19032,Dr. Glenn Kub,129,11
19033,Barton Olson,35,15
19034,Eunice Toy DDS,427,76
19035,Prince Walsh,77,43
19036,Ian Parker,308,98
19037,Estefana Koch,27,47
19038,Terisa Windler DDS,352,71
19039,Elinore Steuber,408,75
19040,Dr. Alex Ruecker,467,68
19041,Marvis Von,61,30
19042,Ms. Nelson Reichel,345,74
19043,Faustino Hoppe,446,24
19044,Keenan Schimmel,15,3
19045,Ahmed Satterfield,438,25
19046,Kathaleen Cremin,260,17
19047,Gale Morar I,132,2
19048,Jerrica Kub,273,1
19049,Herman Prosacco,23,64
19050,Rory Bernhard,435,1
19051,Santo Robel,373,33
19052,Annett Brown,63,79
19053,Miss Roni Schamberger,361,90
19054,Dr. Cordie Mueller,339,2
19055,Kemberly Harvey,222,87
19056,Stanford Blick DDS,393,45
19057,Elliott Fritsch,485,15
19058,Mr. Ronald Lubowitz,165,47
19059,Mr. Mitchell Dietrich,154,63
19060,Miss Mitzie Abbott,275,50
19061,Mr. Jeromy Jacobs,240,21
19062,Abdul O'Hara,292,65
19063,Camie McGlynn,159,99
19064,Jani Shields,205,76
19065,Brent Kshlerin,376,36
19066,Mariette Kuhn,335,79
19067,Rodolfo Johnson,172,10
19068,Mrs. Breann Hoppe,408,82
19069,Ryan Emmerich DDS,259,75
19070,Marni Lehner,164,81
19071,Ms. Ariel Kuvalis,252,11
19072,Quinton Hessel,231,22
19073,Avery Huels,118,89
19074,Bennie Reichel DVM,0,19
19075,Brigette Konopelski,299,14
19076,Latosha Shields,165,86
19077,Mrs. France Hessel,497,86
19078,Lynda Schroeder,313,86
19079,Joaquin Davis,363,64
19080,Britt Hilll,226,54
19081,Judith Kulas,478,56
19082,Zachary Kassulke,265,30
19083,Staci Collier IV,473,11
19084,Neal Littel,142,13
19085,Stan Roberts,7,81
19086,Dr. Isaac Swift,288,27
19087,Aurore Beahan,479,95
19088,Jerrold Beer,142,58
19089,Darell Fahey,258,73
19090,Myong Feil,219,6
19091,Moriah McCullough DVM,486,48
19092,Robert Larkin,420,98
19093,Ms. Humberto Boyle,160,33
19094,Dr. Mariano Krajcik,422,98
19095,Janette Murazik,259,98
19096,Heidi Schowalter III,41,87
19097,Dreama Stokes,244,67
19098,Ezequiel Welch,302,65
19099,Allan Robel,191,71
19100,Lovella Kassulke,48,91
19101,Elva Quigley,296,82
19102,Deirdre Gerlach,129,89
19103,Gaynell Bins,319,49
19104,Ms. Venus Monahan,43,19
19105,Marivel Kilback,243,2
19106,Germaine Barton,232,37
19107,Garth Rosenbaum,289,46
19108,Annika Shields MD,150,3
19109,Collin Wintheiser,340,70
19110,Kimberlie Keeling,361,17
19111,Miss Nona O'Connell,303,52
19112,Mrs. Lucinda Robel,338,97
19113,Garrett Kassulke,366,14
19114,Lucas Watsica,186,13
19115,Ike Bashirian PhD,102,7
19116,Peggy Krajcik,468,74
19117,Adrian Rempel,209,48
19118,Ara Gleichner,387,31
19119,Miss Timothy Smith,374,43
19120,Alana Cummings,440,16
19121,Miss Vernell Stroman,181,35
19122,Ariel Wintheiser,306,39
19123,Jacki Gibson,419,24
19124,Dr. Elmer Donnelly,56,94
19125,Herschel Raynor,347,58
19126,Travis Altenwerth,361,68
19127,Dr. Sunshine Hagenes,401,65
19128,Dr. Laverne King,473,73
19129,Armida Harber,265,59
19130,Emil Robel V,52,41
19131,Miss Ethelyn Dicki,201,76
19132,Precious Ruecker,71,13
19133,Miss Gino Waelchi,9,51
19134,Hattie Labadie,481,54
19135,Laronda Corkery,247,91
19136,Douglass Mueller,208,0
19137,Sidney Herzog,484,70
19138,Miss Alise Braun,454,86
19139,Dexter Smitham,364,80
19140,Vito Haag,51,31
19141,Rema Lebsack,325,21
19142,Ollie Hermann,282,3
19143,Jacinto Reichel,45,31
19144,Mrs. Vi Mante,419,64
19145,Hollis Casper,28,41
19146,Kenton Zulauf,313,76
19147,Bernardine Veum,147,58
19148,Miss Kristal Veum,197,42
19149,Mrs. Rocco Beier,143,67
19150,Ms. Noe Breitenberg,423,94
19151,Lilla Okuneva,155,66
19152,Chieko Trantow,381,45
19153,Deena Quigley,144,50
19154,Garfield Gaylord,323,81
19155,Mrs. Aron Boyle,70,24
19156,Thomas West,17,70
19157,Wilbert Ledner,454,0
19158,Blair Kunze,409,83
19159,Lorean Bergstrom,453,72
19160,Latisha Reilly,289,34
19161,Zane Hayes IV,190,44
19162,Mrs. Douglas Wunsch,305,21
19163,Sherika Koss,30,61
19164,Wilber Langworth,171,69
19165,Judith Wolf Sr.,423,49
19166,Zelma Crooks,166,9
19167,Nathanial Roob DVM,282,35
19168,Reynalda Stracke,481,49
19169,Luba Welch,170,93
19170,Petra Kessler,132,43
19171,Ramona Fahey,444,99
19172,Verena Johnson,370,57
19173,Mervin MacGyver V,228,43
19174,Mr. Jeffie Raynor,198,83
19175,Cristina Wisoky,124,52
19176,Frankie O'Reilly,205,87
19177,Elroy Kling Sr.,461,2
19178,Philip Hoppe IV,197,57
19179,Clifford Tillman PhD,105,7
19180,Adan Renner,46,94
19181,Ricky Tromp,297,22
19182,Orlando Casper,446,5
19183,Ben Lynch,434,68
19184,Alfonso Hirthe III,227,67
19185,Kathyrn Ebert,233,65
19186,Vernon Wolf,243,50
19187,Ms. Freddy Balistreri,351,68
19188,Miss Lura McDermott,427,34
19189,Catrina Olson Sr.,57,6
19190,Nicolette Herzog,162,10
19191,Miss Tam Quigley,428,44
19192,Bruce Christiansen,75,62
19193,Lydia Lueilwitz,207,63
19194,Lenard Mayer,469,59
19195,Celestina Tillman,230,68
19196,Mr. Susann Gottlieb,121,89
19197,Ms. Archie Wisoky,261,42
19198,Cameron Jaskolski,429,17
19199,Trenton Marks,158,33
19200,Rossana Okuneva IV,70,13
19201,Mr. Tamatha Turner,164,6
19202,Gretta Lockman Jr.,326,8
19203,Marget Bernier,204,0
19204,Laurena McGlynn DDS,95,89
19205,Keri Connelly,347,55
19206,Takisha Walsh,85,61
19207,Masako Corwin,492,75
19208,Maximo Kutch III,25,60
19209,Doris O'Reilly,339,28
19210,Rosario Berge,139,46
19211,Johnson Mraz,181,56
19212,Robyn Blick IV,230,40
19213,Guillermo Bradtke,265,18
19214,Emil Kautzer,178,7
19215,Rickey Gorczany,474,46
19216,Sherry Shields,376,42
19217,Modesto Romaguera,386,89
19218,Ernesto Veum Sr.,121,33
19219,Alec Krajcik,267,88
19220,Mrs. Ronald Daniel,37,39
19221,Kathleen Windler,295,98
19222,Regenia Kerluke V,251,69
19223,Sanora Nicolas,270,0
19224,Kerry Smith,261,72
19225,Cameron Beer,265,24
19226,Dr. Camille Rath,117,76
19227,Jayne Douglas,418,51
19228,Scot Heidenreich,273,55
19229,Tanesha Ferry,360,97
19230,Carter Collins,423,10
19231,Michal Hyatt,137,67
19232,Lenna O'Keefe Sr.,48,21
19233,Minh Prohaska,264,62
19234,Dexter Franecki,97,62
19235,Tamatha Kertzmann,184,4
19236,Warner Grady,131,23
19237,Dr. Katrice Grady,353,99
19238,Bradford Oberbrunner,395,14
19239,Demetrius Flatley MD,213,89
19240,Beatriz Ferry,482,41
19241,Erwin Parker,236,88
19242,Mr. Arden Muller,410,4
19243,Vikki Mayer,238,83
19244,Clyde McGlynn,154,14
19245,Gwenn Schimmel,423,81
19246,Marvin Harvey IV,202,37
19247,Ms. Joe Bergnaum,41,35
19248,Dr. Theron Homenick,188,63
19249,Ricarda Kessler,110,81
19250,Lamont Blick,54,65
19251,Trudie Lakin,412,44
19252,Dr. Desire Maggio,20,35
19253,Rheba Quitzon,113,23
19254,Ms. Burton Deckow,398,21
19255,Chia Price I,286,40
19256,Les Olson PhD,410,76
19257,Mr. Edmundo Hane,274,78
19258,Gus Kub DDS,452,76
19259,Rosario Ledner,397,3
19260,Ismael Stroman,242,45
19261,Billy Kozey,171,14
19262,Joye Von Jr.,118,17
19263,Miss Breanne Mitchell,211,99
19264,Kathrin Hills,122,60
19265,Dr. Maria Keebler,381,48
19266,Katrice Hagenes DDS,72,22
19267,Randell Gutmann,169,24
19268,Shawn Kuhic,486,55
19269,Francisco Hoppe,316,90
19270,Rickie Bauch,444,70
19271,Danuta Sauer PhD,6,81
19272,Kermit Feeney,7,98
19273,Richard Collins III,482,49
19274,Mrs. Bernard Kertzmann,326,19
19275,Cody Stoltenberg,52,61
19276,Daniel Bashirian PhD,142,3
19277,Willian Schoen,208,92
19278,Eldon Lesch,425,86
19279,Alfonso McCullough,265,51
19280,Alonso Gorczany,457,74
19281,Dovie Ryan,493,22
19282,Susana Farrell DVM,44,76
19283,Jackson Kling Jr.,305,63
19284,Mr. Devona Kerluke,204,52
19285,Samual Williamson,230,41
19286,Troy Welch,190,49
19287,Herman Treutel,297,76
19288,Isaiah Abbott Sr.,142,72
19289,Nikia Kuphal,335,34
19290,Brice Nader,323,87
19291,Raelene Cole,88,0
19292,Farrah Conroy,97,69
19293,Tiffaney Schoen,290,69
19294,Reynaldo Dibbert DVM,263,10
19295,Phoebe Grant,190,89
19296,Enedina Shields,180,0
19297,Krystina Pollich,238,96
19298,Dave Stoltenberg V,192,31
19299,Jinny Mosciski,49,3
19300,Travis Stanton,412,37
19301,Mr. Essie Conroy,356,64
19302,Dr. Alvin Daugherty,251,84
19303,Jacinto Schamberger,68,19
19304,Marietta Heller,486,96
19305,Mrs. Kathline Feil,375,93
19306,Jeramy Zieme Sr.,72,71
19307,Alonso Waters,40,1
19308,Bart Hammes V,65,3
19309,Chet Bradtke,439,28
19310,Quinn Barrows,405,35
19311,Sonja Senger,451,10
19312,Antonio Hauck,276,11
19313,Gwendolyn Langworth MD,318,15
19314,Marion Beier,166,68
19315,Murray Nicolas,235,42
19316,Jeffery Gerlach,488,89
19317,Daryl Weimann III,287,52
19318,Sam Effertz,338,33
19319,Terese Corkery,491,5
19320,Kelly Considine,297,50
19321,Dreama Bogan IV,244,55
19322,Raymond Fahey,229,65
19323,Isaiah Howe,417,50
19324,Micah Rogahn DVM,190,82
19325,Vannesa Hoeger MD,315,17
19326,Ray Veum,94,71
19327,Mr. Minh Mertz,116,83
19328,Mr. Stefan O'Reilly,266,39
19329,Dr. Adam Dicki,217,47
19330,Jazmine Rau,284,56
19331,Gennie Cassin,351,68
19332,Davis Mueller,60,86
19333,Lane Schroeder,110,61
19334,Alesia Ziemann,50,52
19335,Verdell Turner,251,76
19336,Prince Moore V,367,3
19337,Mrs. Mavis Bashirian,426,64
19338,Max Rutherford,376,36
19339,Ava Breitenberg,101,17
19340,Leland Hintz IV,140,54
19341,Lanny Jones,221,47
19342,Breann Gutmann,300,95
19343,Mathew D'Amore,231,45
19344,Wilbur Mitchell,54,49
19345,Jetta Denesik,375,9
19346,Deeanna Gerhold II,126,46
19347,John Walter,160,13
19348,Melony Konopelski III,169,42
19349,Zackary Sauer,367,48
19350,Lekisha Baumbach,312,46
19351,Jana Hegmann,180,2
19352,Wilford Muller DVM,147,43
19353,Miss Bong Schmeler,317,61
19354,Gaylord Bruen,466,58
19355,Jerold Reilly PhD,18,32
19356,Cody Jacobi Sr.,324,1
19357,Shelby Lakin PhD,275,64
19358,Mrs. Kylee Gibson,314,75
19359,Miss Garret White,139,95
19360,Madeline Beer,460,93
19361,Mikki Schowalter,265,41
19362,Walter Muller Sr.,297,69
19363,Jefferson Gutmann,420,14
19364,Gerri Walter DVM,107,28
19365,Carmen Bauch,45,81
19366,Shannon Raynor III,115,98
19367,Mark Greenholt,315,70
19368,Demetrius Rutherford,180,51
19369,Wilfredo Kovacek,490,95
19370,Melvin Bechtelar,196,14
19371,Georgann Stark,347,87
19372,Byron Friesen,323,37
19373,Vada Wiegand Jr.,222,90
19374,Alise Hodkiewicz,435,26
19375,Miss Reuben Hauck,176,75
19376,Wei Howell,126,41
19377,Clemente Schowalter IV,203,64
19378,Ja Ledner,296,54
19379,Kelvin Stoltenberg V,207,59
19380,Parker Reilly,107,23
19381,Alan Morissette,379,1
19382,Terica Goldner,90,59
19383,Dean Tillman,264,96
19384,Everette Botsford,168,30
19385,Reed Veum II,166,86
19386,Trinidad Dooley,119,86
19387,Jess O'Keefe,91,43
19388,Telma Kunde,364,52
19389,Minnie Gleason DVM,165,53
19390,Ashley Schaefer,73,47
19391,Lisa Haley,410,20
19392,Dr. Randolph Borer,310,35
19393,Roselle Huels,325,5
19394,Luann Pfeffer,134,25
19395,Ms. Aisha Stracke,412,74
19396,Marquetta Friesen,194,49
19397,Sherita Feest,487,44
19398,Judson Crooks,3,7
19399,Dorian Jacobs V,234,99
19400,Miss Bradford Littel,353,23
19401,Ms. Kaley Ebert,62,45
19402,Joseph Feeney,334,77
19403,Wilbert Collins,57,88
19404,Val White,489,82
19405,Francisca Kling,434,22
19406,Dr. Ricky Leuschke,60,61
19407,Joya Kautzer,155,56
19408,Collen Rau V,442,91
19409,Cordell Walsh,464,39
19410,Aisha McGlynn,32,61
19411,Jeffery Watsica,489,66
19412,Markus Kautzer III,390,57
19413,Mr. Minerva Hane,1,91
19414,Quinton Reinger,262,37
19415,Pricilla Prohaska DVM,269,41
19416,Katheleen Robel,104,80
19417,Theo Hoeger,428,47
19418,Tristan Bashirian,218,33
19419,Quinn Stiedemann MD,309,11
19420,Clifford Schmeler,222,69
19421,Kendall Treutel,446,60
19422,Stormy Monahan,190,1
19423,Judson Bernhard,324,14
19424,Douglas Ullrich,332,69
19425,Gus Kub,243,92
19426,Caridad Keeling,212,46
19427,Demetrius Sawayn,0,88
19428,Gabriela Fadel,197,36
19429,Jamar Jaskolski,35,38
19430,In Altenwerth,489,35
19431,Kathaleen Runolfsdottir,454,23
19432,Solomon Mertz II,426,36
19433,Dr. Ena Buckridge,454,79
19434,Aron Romaguera,235,92
19435,Elvina Muller Sr.,235,8
19436,Val Nicolas,426,59
19437,Mrs. Antoine Kuhlman,482,77
19438,Belen Tillman,309,3
19439,Sunny Fadel III,443,24
19440,Britni Bogisich,176,78
19441,Gus O'Connell III,379,10
19442,Mr. Otis Smith,368,24
19443,Ben Greenholt,68,56
19444,Miss Hans Reilly,41,6
19445,Mrs. Noah Littel,126,46
19446,Alex Sipes,331,95
19447,Maris Senger,149,11
19448,Melani Hayes I,333,57
19449,Emmett Turner,79,35
19450,Pedro Blick,93,6
19451,Myrle Leuschke,273,36
19452,Miss Dell McKenzie,425,18
19453,Deshawn Kub,140,61
19454,Ms. Sabina Russel,196,24
19455,Suzanne O'Conner,487,10
19456,Mr. Cortez Frami,47,19
19457,Micaela Raynor,8,1
19458,Lera Strosin II,418,78
19459,Latanya Lubowitz,147,83
19460,Trey Gusikowski,205,65
19461,Kathie Frami,109,80
19462,Miss Tamesha Shanahan,267,69
19463,Randal Waters II,207,68
19464,Francoise Spencer,165,50
19465,Kate Reichel PhD,411,49
19466,Sofia Padberg,13,41
19467,Cherrie Hayes,157,3
19468,Sung Rodriguez,490,90
19469,Juliette Halvorson,305,9
19470,Barton McKenzie III,20,40
19471,Dennis Hudson,170,8
19472,Paulene Pouros,321,23
19473,Sally Brown,165,14
19474,Maxie Paucek,142,34
19475,Mr. Diego Pacocha,48,74
19476,Kellye Wiza DDS,283,0
19477,Maxwell Flatley,335,94
19478,Rey White PhD,107,82
19479,Kimi Lynch,339,62
19480,Shenika Adams,66,12
19481,Ahmad Glover,302,55
19482,Ms. Dwight Schaden,63,3
19483,Porfirio Barrows,442,93
19484,Teodoro Shields,476,21
19485,Noah Casper,337,56
19486,Shelby Waters,397,1
19487,Miss Missy Cummings,102,31
19488,Jeremy Connelly III,195,0
19489,Zackary Schneider MD,158,97
19490,Hubert Koelpin PhD,56,19
19491,Jacquiline Zemlak,33,40
19492,Leone Bogan,247,93
19493,Miss Earl Oberbrunner,322,92
19494,Dennis Schroeder,258,93
19495,Detra Smitham,77,24
19496,Paola Spencer,46,24
19497,Randall Hessel,169,66
19498,Ms. Maria Bosco,96,78
19499,Faustino Veum,202,20
19500,Roberto Smitham,249,57
19501,Jesus Larson,151,92
19502,Frances Lemke,164,73
19503,Sanda Halvorson II,194,31
19504,Toby Sporer,305,45
19505,Mr. Shannon Roberts,288,43
19506,Sherman Stehr,438,90
19507,Alberto Little,148,40
19508,Elvin Crist IV,493,18
19509,Merlene Abernathy V,253,24
19510,Margorie Gutkowski,442,85
19511,Dinorah Dickens IV,81,12
19512,Mike Wiza,204,99
19513,Mrs. Shaquita Waters,381,34
19514,Mrs. Danny Heidenreich,68,42
19515,Conrad Connelly Jr.,408,56
19516,Nick Weimann,111,21
19517,Sidney Smith,211,13
19518,Cliff Waelchi,230,71
19519,Wilbur Abernathy,237,57
19520,Marth Emmerich V,236,97
19521,Seymour Casper,105,63
19522,Michael Rutherford,183,71
19523,Sondra White,17,72
19524,Mr. Vanesa Becker,358,78
19525,Kim Schneider,490,59
19526,Josephina Kihn,133,83
19527,Harold Schuppe,420,34
19528,Evelyne Yost,220,99
19529,Salvatore Runolfsdottir V,77,83
19530,Alejandro Borer,496,56
19531,Preston Dickinson,3,16
19532,Scott Wilderman,422,8
19533,Dr. Shane Ziemann,178,24
19534,Michael Halvorson,447,58
19535,Dannie Klocko,145,9
19536,Mr. Gia Skiles,256,69
19537,Natasha West,459,32
19538,Ms. Chere Reinger,268,64
